entry,sym,net,reason,gapfreq,hi52,beta,oi,win,sl
2024-01-29,IDFCFIRSTB,0.00982381238725194,tp,15.0,-0.14936061381074162,1.2160493683076001,293385000.0,True,False
2024-01-29,MPHASIS,0.04867252072103401,tp,16.0,-0.061129351158192624,1.2195230596342987,2489025.0,True,False
2024-01-29,FEDERALBNK,0.0249917920656636,tp,8.0,-0.07409753008233066,1.3237817071726978,105130000.0,True,False
2024-01-29,HINDALCO,0.024334148685244972,tp,13.0,-0.0764824526018556,1.1872840399252655,29148000.0,True,False
2024-03-01,HINDALCO,0.030846522781774577,tp,14.0,-0.1589350544574425,1.1479975913274543,44585800.0,True,False
2024-03-01,RECLTD,0.022918243096325397,tp,32.0,-0.10202089231670408,1.9367022509003469,35438000.0,True,False
2024-03-01,PFC,0.024730431646026285,tp,31.0,-0.11190603310197544,1.670842112983109,67188625.0,True,False
2024-03-01,APOLLOHOSP,0.009754268636241181,tp,8.0,-0.09697376377070221,0.6009090784090855,2499000.0,True,False
2024-04-01,NMDC,0.02240276152586007,tp,29.0,-0.13676767676767676,1.6985681568595674,86679000.0,True,False
2024-04-01,ACC,0.038811184582675184,tp,13.0,-0.058664757078329854,0.9498462491314693,5215200.0,True,False
2024-04-01,TATACONSUM,0.036941740480321505,tp,5.0,-0.13471871049304673,0.9283185628610655,12684600.0,True,False
2024-04-01,MPHASIS,0.020109246416078697,tp,17.0,-0.12067064931370453,1.1912437608021618,2594350.0,True,False
2024-04-26,OFSS,0.035821744006264145,tp,19.0,-0.16432469001619243,1.2331619138417853,1239600.0,True,False
2024-04-26,ZYDUSLIFE,0.042025930572982095,tp,7.0,-0.06216905275544227,0.692566330416469,8780400.0,True,False
2024-04-26,CIPLA,-0.05222157290713225,sl,5.0,-0.060306328360184014,0.46295972259098167,8086000.0,False,True
2024-04-26,WIPRO,-0.07094349077726836,sl,7.0,-0.13803878320007346,1.230933153869851,56319000.0,False,True
2024-05-31,VOLTAS,0.03425242931248629,tp,19.0,-0.08051459473984746,1.4993956848551013,6539400.0,True,False
2024-05-31,NAUKRI,0.046060979440818106,tp,16.0,-0.11070067747417756,1.517404272224193,1456350.0,True,False
2024-05-31,PNB,0.06120839813374801,tp,35.0,-0.0937279774489077,1.5762314740179746,249648000.0,True,False
2024-05-31,ONGC,0.07292120075046904,tp,13.0,-0.07513447857018907,1.2850125769799141,85165850.0,True,False
2024-06-28,RECLTD,0.04978643168466912,tp,41.0,-0.1308572840319524,2.792220731049952,53738000.0,True,False
2024-06-28,PFC,0.03211122501281383,tp,40.0,-0.12409086827691485,2.774906486497854,62150400.0,True,False
2024-06-28,SAIL,0.04304404404404394,tp,41.0,-0.14199828227884348,2.5424073413167245,128128000.0,True,False
2024-06-28,PNB,-0.05150342327829249,sl,40.0,-0.12508809020436928,1.9655797482777424,189432000.0,False,True
2024-06-28,NMDC,0.021392576154932397,tp,39.0,-0.12513236851394283,1.4916821681910963,84793500.0,True,False
2024-07-26,SIEMENS,0.021384096454715062,tp,18.0,-0.12139880070368803,1.532035680336083,2131050.0,True,False
2024-07-26,JINDALSTEL,-0.059234992303745515,sl,23.0,-0.09588532727188381,1.3759581517666115,16161875.0,False,True
2024-07-26,ABB,-0.053541803263095766,sl,22.0,-0.12835152687577733,1.5167743365143387,1481750.0,False,True
2024-07-26,POLYCAB,0.04582134500258317,tp,21.0,-0.09423835180941764,1.0296973069228212,3139750.0,True,False
2024-08-30,SAIL,-0.057424455586320367,sl,47.0,-0.23486973947895795,2.244236857806957,142296000.0,False,True
2024-08-30,ZYDUSLIFE,-0.06756948493683201,sl,17.0,-0.13420277660917113,0.8300420438363151,17249400.0,False,True
2024-08-30,GODREJPROP,0.019628952315843384,tp,34.0,-0.13419849361488034,1.6296433324117419,5720850.0,True,False
2024-08-30,BHEL,-0.06116065629806877,sl,49.0,-0.12199879951980785,1.6939215460349115,80382750.0,False,True
2024-08-30,BALKRISIND,0.030002719536801448,tp,11.0,-0.15038087145774637,1.714807857494109,1937400.0,True,False
2024-09-27,RECLTD,-0.0646145861059354,sl,41.0,-0.1299212598425198,1.4922115110385619,57512000.0,False,True
2024-09-27,PFC,-0.05181505333065006,sl,42.0,-0.13015317286652084,1.5949552145583774,56728100.0,False,True
2024-09-27,ONGC,-0.05582199565435397,sl,24.0,-0.12375512595196247,1.666417239683663,122064250.0,False,True
2024-09-27,ASHOKLEY,-0.061318774580832236,sl,14.0,-0.07682017962927568,1.4124502963431693,75155000.0,False,True
