entry,sym,rank,net,reason,days,mom1,vol20,dist200,nifty_dist,pnl_d5,pnl_d10,win,volq
2019-11-29,NMDC,3,0.02965693430656946,tp,1,-0.07265342960288801,0.35351355945297325,0.01604912634607958,0.05601479556161948,0.07591240875912408,0.11727493917274945,True,highV
2019-11-29,BRITANNIA,4,0.019537897310513475,tp,15,-0.06547038752132583,0.23398979809853146,0.051629163845109405,0.05601479556161948,0.00167889160554191,-9.77995110025276e-05,True,lowV
2019-11-29,ASIANPAINT,5,0.024067928828118146,tp,9,-0.058792795270177445,0.16303428448511623,0.12442363310024329,0.05601479556161948,0.005960206854237926,0.021737224997808724,True,lowV
2019-12-27,VOLTAS,1,0.019965643890121565,tp,5,-0.0705497475286252,0.1495875901741946,0.03337781072399326,0.06401336938185964,0.020965643890121566,0.05333231310735309,True,lowV
2019-12-27,SUNPHARMA,2,0.021198855006426043,tp,4,-0.06663031624863691,0.21852994362466466,0.0006330678890782426,0.06401336938185964,0.042177824512209305,0.03984110293258558,True,lowV
2019-12-27,HINDUNILVR,3,0.025144790153658003,tp,12,-0.06155391348016348,0.13528894226816604,0.05775282443427088,0.06401336938185964,-0.01279209030909978,0.0008154320515760816,True,lowV
2019-12-27,GODREJCP,5,0.02502176890362595,tp,7,-0.038533508905676195,0.2794886269739084,0.0340838447972307,0.06401336938185964,-0.004901607438910105,0.06746918474735097,True,midV
2020-01-31,NMDC,1,-0.12583631601920553,sl,1,-0.12856599467478125,0.4290649894118523,0.08292071895347597,0.02690869707368515,-0.049323439546049674,-0.11610650371017017,False,highV
2020-01-31,TATASTEEL,2,0.02555771195097034,tp,2,-0.09463625154130706,0.266452518489527,0.004357230180872085,0.02690869707368515,0.07252298263534218,-0.012030416524798526,True,midV
2020-01-31,RELIANCE,3,0.025398336446621594,tp,4,-0.08032154549285264,0.23172206621007668,0.03403330022371298,0.02690869707368515,0.013710217460261465,0.051492616219645404,True,lowV
2020-01-31,BPCL,4,0.04006866858026059,tp,2,-0.07675058607685259,0.27710950051181044,0.06837014578923806,0.02690869707368515,0.08578052550231852,0.05398542724663291,True,midV
2020-01-31,EICHERMOT,5,-0.05850305382614862,sl,6,-0.06447450879197836,0.29591507255155675,0.03008446188768299,0.02690869707368515,-0.026984494444006746,-0.07539256442588071,False,midV
2020-07-31,NESTLEIND,2,-0.030771132537228962,expiry,19,-0.014488927125205886,0.17627995941217606,0.051484591595292395,0.021288811927113738,0.012314833489363242,-0.011526154346314432,False,lowV
2020-07-31,BHARTIARTL,3,-0.0558279288230511,sl,11,-0.012575811630396116,0.24919139985817065,0.12025685665296071,0.021288811927113738,0.01454249841929367,-0.04326619094932693,False,midV
2020-07-31,GODREJCP,4,0.023821929635225447,tp,9,-0.004939862542955198,0.18412578249511086,0.07387600939052397,0.021288811927113738,-0.004676595438520725,-0.014605367292611082,True,lowV
2020-07-31,JUBLFOOD,5,0.043179725900653554,tp,2,0.0009840240796481492,0.3756110951126857,0.06524789666978359,0.021288811927113738,0.07638929046434972,0.07792170242294572,True,highV
2020-08-28,MUTHOOTFIN,1,-0.05307261351006465,sl,1,-0.06905537459283384,0.38687603232575496,0.3823442551029175,0.07829946625781137,-0.0713785864240728,-0.06738566665294543,False,highV
2020-08-28,BHARTIARTL,2,0.045833269744372296,tp,2,-0.05087814593518003,0.23248306450146505,0.027518260157940455,0.07829946625781137,0.0037199542159480625,-0.05761159862647858,True,lowV
2020-08-28,WIPRO,4,0.03737018088799571,tp,4,-0.035934472432623044,0.1369512327142959,0.1882469286975852,0.07829946625781137,0.011693769413484656,0.07527864059930578,True,lowV
2020-08-28,ACC,5,-0.05601837513825947,sl,1,-0.03184911395903145,0.14984701102357809,0.050023443542648094,0.07829946625781137,-0.06479466228993469,-0.05330574089271045,False,lowV
2020-09-25,JINDALSTEL,1,0.04464785937057003,tp,1,-0.1835648148148148,0.753872901113474,0.13978251385545093,0.025912317953103337,0.1219166430394103,0.09639920612418496,True,highV
2020-09-25,TATAPOWER,2,0.02155639097744355,tp,1,-0.13636363636363635,0.47715519891990965,0.11670864819479432,0.025912317953103337,0.017857142857142794,-0.0028195488721806106,True,highV
2020-09-25,AUROPHARMA,3,0.03707253752496309,tp,1,-0.11474194468206445,0.4655125220245167,0.2054124361786802,0.025912317953103337,0.09257231205308258,0.07943052245055715,True,highV
2020-09-25,MUTHOOTFIN,4,0.03878524229074898,tp,2,-0.08609771440553582,0.4521694785055215,0.1838241125936677,0.025912317953103337,0.06713472834067558,0.05240455212922179,True,highV
2020-09-25,MARUTI,5,0.03349784004849321,tp,1,-0.0829791725302561,0.31746206148186246,0.049026517124023394,0.025912317953103337,0.052398965678639,0.09699448310787462,True,highV
2020-10-30,HEROMOTOCO,1,0.04351762192951225,tp,2,-0.11201732340714743,0.3376871058082607,0.12966415012428212,0.08695215660314726,0.050053399786400776,0.11046635813456751,True,highV
2020-10-30,LUPIN,2,0.027660675142481383,tp,2,-0.0971699980209777,0.2580649412776943,0.07019111896199437,0.08695215660314726,0.007891275756247262,-0.007726874177992005,True,midV
2020-10-30,BALKRISIND,3,0.0220975228743584,tp,3,-0.09113650192684741,0.1969000154598987,0.1516201324067603,0.08695215660314726,0.08294279550695527,0.18325522576805775,True,lowV
2020-10-30,BRITANNIA,4,0.022247131800755215,tp,6,-0.08708019820150492,0.3076272208930435,0.03441371736293508,0.08695215660314726,0.011803052711686801,0.012262538948637935,True,midV
2020-10-30,TORNTPHARM,5,0.019728618741476578,tp,9,-0.08639470311832542,0.2523218398454956,0.059838550641359234,0.08695215660314726,0.00017533606078301567,0.06347165400350674,True,midV
2020-11-27,LUPIN,2,0.020496992648696977,tp,2,-0.04959508812787805,0.35802016340785087,0.0338178658880981,0.21089479743320894,0.08002895967921586,0.05385386500334155,True,highV
2020-11-27,MUTHOOTFIN,3,0.030069395559031764,tp,3,-0.041204899591700594,0.4325807368402831,0.13642648609997265,0.21089479743320894,0.02694129405118839,0.039673228175379105,True,highV
2020-11-27,RELIANCE,4,0.03130705864181638,tp,6,-0.03701132898683657,0.4521363838331935,0.106417254253238,0.21089479743320894,0.011095093445914639,0.02695258199042372,True,highV
2020-11-27,DABUR,5,0.02754017501988859,tp,8,-0.029530978575564637,0.1707123288373289,0.03682716041745282,0.21089479743320894,0.0042760540970563365,0.02655131264916455,True,lowV
2021-01-01,ACC,1,0.028539477707785532,tp,3,-0.054855491329479866,0.2756360053791908,0.1868540184437446,0.27799273521486123,0.07779340713106242,0.06898660632377229,True,midV
2021-01-01,AMBUJACEM,3,0.0415193721438506,tp,3,-0.045876777251184775,0.351865142511484,0.19421471425334302,0.27799273521486123,0.07689250943771109,0.05106298430359635,True,highV
2021-01-01,M&M,4,0.04618582388485304,tp,5,-0.024956970740103168,0.3063701705359593,0.33534116520733215,0.27799273521486123,0.04718582388485304,0.11725168035847644,True,midV
2021-01-01,BALKRISIND,5,0.019515151515151374,tp,2,-0.020568070519098924,0.25276245898704297,0.3030285740346286,0.27799273521486123,0.04751515151515151,0.0029393939393937973,True,midV
2021-01-29,SAIL,1,0.09448611111111116,tp,1,-0.17122302158273384,0.6397559354052238,0.4190250361839065,0.18737830143260847,0.13454861111111094,0.12934027777777768,True,highV
2021-01-29,KOTAKBANK,2,0.04754904236796287,tp,1,-0.14696635888803622,0.18666163459644275,0.16170447600082394,0.18737830143260847,0.14759141033081824,0.13456181079512475,True,lowV
2021-01-29,ASIANPAINT,3,0.020248888980756052,tp,2,-0.11578389443286907,0.3025206729877093,0.19831998901228332,0.18737830143260847,-0.012236714276855576,0.028462762768970196,True,midV
2021-01-29,DIVISLAB,4,0.025547106365406136,tp,1,-0.1088973583913787,0.18723320840482785,0.13835655857842077,0.18737830143260847,0.1338121644740724,0.0980030676656245,True,lowV
2021-01-29,BAJFINANCE,5,0.0676260102865539,tp,1,-0.10815086638645233,0.3220197988163368,0.35687413343853724,0.18737830143260847,0.15803505825548436,0.1732864490395718,True,highV
2021-02-26,MARUTI,1,0.04728240680372642,tp,2,-0.09127294989697643,0.2526316959884848,0.012398140555774484,0.20329831236389273,0.05173063270598788,0.03196853131655586,True,midV
2021-02-26,TCS,2,0.037948092127879085,tp,2,-0.09042586454880863,0.22612073308989783,0.13519979848154828,0.20329831236389273,0.037624613269164664,0.05888621519422488,True,lowV
2021-02-26,AUROPHARMA,3,0.019620353159851223,tp,1,-0.08774904620601953,0.24901536269272392,0.022276798544490717,0.20329831236389273,0.004182156133829107,-0.02654507434944231,True,midV
2021-02-26,BAJAJ-AUTO,4,0.03510816751049883,tp,2,-0.07785016286644952,0.21698720809267613,0.20537244418960965,0.20329831236389273,0.013161165404189212,-0.036840796996219005,True,lowV
2021-02-26,BALKRISIND,5,0.021696672437007014,tp,1,-0.06335575306269514,0.4995138557133569,0.09670510326128623,0.20329831236389273,0.029044046932102274,0.04936846829518493,True,highV
2021-03-26,BANKBARODA,1,0.04384933426769455,tp,1,-0.1919592298980748,0.5108303581577543,0.24580947059645197,0.1575094779333932,0.04484933426769455,-0.03854239663629988,True,highV
2021-03-26,PNB,2,0.05839226519337004,tp,2,-0.13397129186602863,0.4225320129550434,0.057127212995072174,0.1575094779333932,0.04143646408839774,-0.037292817679558055,True,highV
2021-03-26,SBIN,3,0.03535354516442346,tp,2,-0.11353013530135292,0.3070260852867373,0.4284468440184408,0.1575094779333932,0.0,-0.04551130845011808,True,midV
2021-03-26,INDUSINDBK,4,0.04149557337777321,tp,2,-0.10413361948306432,0.35389458568303883,0.2910947275704061,0.1575094779333932,-0.01104051661285288,-0.10238516821164467,True,highV
2021-03-26,DLF,5,0.02349849103497259,tp,1,-0.10044714148834255,0.3640925593308193,0.38130251456890374,0.1575094779333932,0.011539144328066797,-0.11610154447008691,True,highV
2021-04-30,DLF,1,0.041707493956486874,tp,5,-0.10526315789473684,0.6088905999774048,0.1565555427411809,0.12549742994131297,0.042707493956486875,0.04854955680902506,True,highV
2021-04-30,ULTRACEMCO,2,0.03278946200072952,tp,5,-0.0569138516292077,0.3799579660906228,0.23222294155786982,0.12549742994131297,0.03378946200072952,0.03994164935703304,True,highV
2021-04-30,HCLTECH,3,0.021115331453530062,tp,10,-0.05471934775791787,0.3134797301580842,0.05059155675689175,0.12549742994131297,0.016254768618344517,0.022115331453530063,True,midV
2021-04-30,IDFCFIRSTB,5,0.028493087557603602,tp,2,-0.049912434325744326,0.607065367475662,0.3365360926336536,0.12549742994131297,0.05069124423963123,0.035023041474654404,True,highV
2021-05-28,JINDALSTEL,1,0.027252134605725842,tp,1,-0.10456487519676183,0.5570950842294476,0.3942906563793085,0.15139326525945007,0.006403817177297766,0.0620291310899046,True,highV
2021-05-28,NAUKRI,2,0.021726260962471433,tp,4,-0.10401563575082506,0.302986327457767,0.049626179021704964,0.15139326525945007,0.023015625695588238,0.046142545519298306,True,midV
2021-05-28,CHOLAFIN,3,0.024624599615631015,tp,3,-0.06550927905584525,0.41593755322812426,0.38138711392240254,0.15139326525945007,0.04987645282328179,0.03404411091790971,True,highV
2021-05-28,HINDUNILVR,5,0.019728291316526536,tp,9,-0.03687716604063329,0.1954381057034016,0.03072589220752575,0.15139326525945007,0.006830424477483277,0.016720534367593354,True,lowV
2021-06-25,BHEL,1,0.03787195121951237,tp,8,-0.10443686006825947,0.5775732812983387,0.4794684287977624,0.14588712492535283,0.00838414634146356,0.015243902439024293,True,highV
2021-06-25,AUROPHARMA,2,0.04218467336683418,tp,5,-0.07208082378084324,0.2798945871369201,0.06538772551097227,0.14588712492535283,0.04318467336683418,-0.002774288107202816,True,midV
2021-06-25,ADANIPORTS,4,0.01986095025465706,tp,10,-0.04662764400691777,0.7130834477897896,0.26193547251044413,0.14588712492535283,-0.005860601409334976,0.020860950254657062,True,highV
2021-06-25,M&M,5,-0.05662235018667339,sl,21,-0.04328611212011135,0.20996944382611246,0.05474488362298846,0.14588712492535283,-0.018224387774473216,-0.030057584003037374,False,lowV
2021-07-30,BHEL,1,-0.05562184873949583,sl,6,-0.09711684370257978,0.3218623573295743,0.23821613634944727,0.09597065759941348,-0.031092436974789917,-0.06386554621848739,False,highV
2021-07-30,CHOLAFIN,2,0.10558569783268779,tp,1,-0.07361784675072747,0.19995492250981917,0.03594909304289318,0.09597065759941348,0.10972673018532109,0.05444456077897608,True,lowV
2021-07-30,BANKBARODA,3,0.03133830845771135,tp,2,-0.06674405107370862,0.25056320817192224,0.14776799097774407,0.09597065759941348,0.04228855721393021,0.00995024875621886,True,midV
2021-07-30,PNB,4,0.031786885245901675,tp,1,-0.06595995288574807,0.1794719142247562,0.08391082680663198,0.09597065759941348,-0.0012610340479192184,-0.046658259773013855,True,lowV
2021-07-30,IOC,5,0.02402453385672232,tp,1,-0.060829493087557585,0.10971248910047385,0.05717183192109099,0.09597065759941348,0.042688910696761395,0.02698724239450434,True,lowV
2021-08-27,SAIL,1,0.026789653698161664,tp,1,-0.12560747663551397,0.5276675184660445,0.26000624885527435,0.12726318321554042,0.03676784950833678,0.01624625908507893,True,highV
2021-08-27,NMDC,2,0.0202418300653594,tp,1,-0.12195121951219512,0.49674977207649573,0.06780938555595872,0.12726318321554042,0.01437908496732021,-0.005882352941176561,True,highV
2021-08-27,JINDALSTEL,3,0.026915716011273516,tp,1,-0.11297619047619045,0.4415289656647041,0.06785256440114051,0.12726318321554042,0.058113004965776316,0.08669977184270561,True,highV
2021-08-27,BHEL,4,0.022897058823529437,tp,5,-0.09859154929577474,0.39407975989208865,0.07544418909234674,0.12726318321554042,0.023897058823529438,0.016544117647058876,True,highV
2021-08-27,JSWSTEEL,5,0.021551403935441082,tp,5,-0.06116377222721914,0.36720336368169293,0.25163441648737095,0.12726318321554042,0.022551403935441083,0.026604760851941966,True,highV
2021-10-01,APOLLOHOSP,1,0.020378283693182397,tp,1,-0.11417920066627674,0.36840867508441,0.31031736143738153,0.13967641295589894,-0.015434896970103917,-0.02660533002025889,True,highV
2021-10-01,TATASTEEL,2,0.01974943428067355,tp,1,-0.07725792751981875,0.4271305695149324,0.28546738520314774,0.13967641295589894,-0.00011506155793361561,0.08487707590227433,True,highV
2021-10-01,ACC,3,0.030646980164920845,tp,9,-0.07541726766948276,0.18724144338665408,0.13117466451103987,0.13967641295589894,0.002228660574994379,0.03102295520392251,True,lowV
2021-10-01,TATACONSUM,4,0.020682405566600504,tp,3,-0.07398458175123701,0.13137470056734973,0.15757379838611385,0.13967641295589894,0.018886679920477212,0.053305168986083507,True,lowV
2021-10-01,DIVISLAB,5,0.07978313875400345,tp,1,-0.07273284665938573,0.21788624370879642,0.16015065297579434,0.13967641295589894,0.05260874057237319,0.10531046595722682,True,lowV
2021-10-29,COALINDIA,1,0.03151291400790035,tp,1,-0.11460855528652125,0.36358900935726723,0.11276980272089299,0.122091637135328,0.045882710422364026,-0.026131874810088163,True,highV
2021-10-29,HCLTECH,2,0.03847540412182482,tp,1,-0.10238961242129152,0.2675084168131593,0.10420312603364179,0.122091637135328,0.035902575051196095,0.023789813080040023,True,midV
2021-10-29,TCS,3,0.02371251739544411,tp,1,-0.10003559516433103,0.26955322797838904,0.027275585091118604,0.122091637135328,0.03162674869991933,0.04164652457335394,True,midV
2021-10-29,JUBLFOOD,4,0.046994172714274085,tp,5,-0.09022408757332556,0.5126234201014664,0.12215631295043505,0.122091637135328,0.047994172714274086,0.07853346642566184,True,highV
2021-10-29,TORNTPHARM,5,0.042203408773400564,tp,17,-0.08832707126026873,0.36654284923114266,0.016279659348254594,0.122091637135328,0.01732327465772565,-0.02044914780664986,True,highV
2021-11-26,BHEL,1,0.01997315436241609,tp,4,-0.16991643454038996,0.5221858598030141,0.00369649969266006,0.059264741502650375,0.019295302013422777,0.08808724832214754,True,highV
2021-11-26,HINDALCO,2,0.03329322499701293,tp,4,-0.1374832526022879,0.36838370658878683,0.037116990737326994,0.059264741502650375,0.019357151392042082,0.09212570199545955,True,highV
